fpr,tpr,threshold
0.6231386025200458,0.9891891891891892,0.10641363061941979
0.6242840778923253,0.9891891891891892,0.10638443083052629
0.6242840778923253,0.9902702702702703,0.10636841040473285
0.6334478808705613,0.9902702702702703,0.10427639532443246
0.6334478808705613,0.9924324324324324,0.10347817672185217
0.6391752577319587,0.9924324324324324,0.10120846911763556
0.6391752577319587,0.9935135135135135,0.10065153555988651
0.6609392898052692,0.9935135135135135,0.0967073364399467
0.6609392898052692,0.9945945945945946,0.09656141081732396
0.6872852233676976,0.9945945945945946,0.08907743160020372
0.6872852233676976,0.9956756756756757,0.08861986760330756
0.7262313860252004,0.9956756756756757,0.07811079545926482
0.7262313860252004,0.9967567567567568,0.07713600183465345
0.7285223367697594,0.9967567567567568,0.07688269415001003
0.7285223367697594,0.9978378378378379,0.07659101762380513
0.7353951890034365,0.9978378378378379,0.07460556078069662
0.7353951890034365,0.9989189189189189,0.07389686714924411
0.7651775486827033,0.9989189189189189,0.06428177128413544
0.7651775486827033,1.0,0.06394834612741894
1.0,1.0,0.00619077130851043
